CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
56709570010538,59875046010538,2004,39,59,2535,4,150,1.0,2004,2,13.4,12.999909501947,762.0,4,4,3,4,3,N,1,0.20453125,2.51936685,1.23700912335,0.33447100501610283,79.1945,79.1945,166.509222611445,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,34.05633943724711,199.519998002325,199.519998002325,419.49781566654497,97.96431901914157,97.96431901914157,205.97342749227357
56708596010538,59875667010538,2004,39,61,2063,4,270,1.0,2004,1,17.4,16.666177362848,318.0,2,4,3,5,14,N,1,1.2980916666666666,38.102832768,18.708490889088,0.18180555555555555,16.97025,16.97025,16.97025,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,22.02894010625,22.02894010625,22.02894010625,646.614597781152,646.614597781152,646.614597781152,317.4877675105456,317.4877675105456,317.4877675105456
56708566010538,59875667010538,2004,39,61,2063,1,150,1.0,2004,1,16.2,15.716308502354,402.0,2,5,4,7,16,N,1,2.8361666666666667,82.8251424,40.6671449184,0.2499826388888889,14.84896875,14.84896875,14.84896875,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,42.114150203125,42.114150203125,42.114150203125,1229.8679512119,1229.8679512119,1229.8679512119,603.8651640450429,603.8651640450429,603.8651640450429
56708567010538,59875667010538,2004,39,61,2063,1,150,2.0,2004,1,22.7,22.022234753299,402.0,2,18,18,22,21,N,1,46.27315,1351.32405408,663.50011055328,0.9090277777777778,11.3135,11.3135,11.3135,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,523.511282525,523.511282525,523.511282525,15288.20468583408,15288.20468583408,15288.20468583408,7506.508500744533,7506.508500744533,7506.508500744533
56708576010538,59875667010538,2004,39,61,2063,2,150,1.0,2004,1,7.8,7.790268243247,400.0,3,3,3,4,18,N,1,1.2271875,21.3648435,10.4901381585,0.1590798611111111,13.199083333333334,13.199083333333334,13.199083333333334,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,281.996349760125,281.996349760125,281.996349760125,138.46020773222136,138.46020773222136,138.46020773222136
56708597010538,59875667010538,2004,39,61,2063,4,270,2.0,2004,1,19.2,18.390264676246,318.0,2,3,3,3,3,N,1,0.1472625,4.322590272,2.122391823552,0.13635416666666667,79.1945,79.1945,79.1945,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,11.66238005625,11.66238005625,11.66238005625,342.325375295904,342.325375295904,342.325375295904,168.08175927028887,168.08175927028887,168.08175927028887
56708412010538,59877102010538,2004,39,73,5262,1,30,1.0,2004,1,4.9,4.875682232029,130.0,3,9,3,9,24,N,1,5.8905,110.163565512,57.395217631752,0.27270833333333333,9.8993125,9.8993125,9.8993125,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,58.31190028125,58.31190028125,58.31190028125,1090.5435611175105,1090.5435611175105,1090.5435611175105,568.1731953422229,568.1731953422229,568.1731953422229
56708413010538,59877102010538,2004,39,73,5262,1,30,2.0,2004,1,20.8,20.696773556368,130.0,1,5,4,9,20,N,1,5.290541666666667,130.031525624,67.746424850104,0.2954340277777778,11.879175,11.879175,11.879175,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,62.847270303125,62.847270303125,62.847270303125,1544.6672484044802,1544.6672484044802,1544.6672484044802,804.7716364187341,804.7716364187341,804.7716364187341
56708424010538,59877102010538,2004,39,73,5262,2,30,1.0,2004,1,17.8,17.711661985738,130.0,4,4,4,4,6,N,1,0.5236,5.9147280192,3.0815732980032,0.18180555555555555,39.59725,39.59725,39.59725,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,20.7331201,20.7331201,20.7331201,234.2069640582672,234.2069640582672,234.2069640582672,122.0218282743572,122.0218282743572,122.0218282743572
56708416010538,59877102010538,2004,39,73,5262,1,150,1.0,2004,1,24.0,24.0,130.0,4,6,3,6,16,N,1,1.9635,22.180230072,11.555899867512,0.20453125,14.84896875,14.84896875,14.84896875,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,29.155950140625,329.35354320693824,329.35354320693824,329.35354320693824,171.59319601081484,171.59319601081484,171.59319601081484
56708427010538,59877102010538,2004,39,73,5262,2,150,1.0,2004,1,8.6,8.6,130.0,3,6,3,8,25,N,1,4.976927083333333,93.0780125275,48.4936445268275,0.2499826388888889,9.50334,9.50334,9.50334,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,47.297430228125,47.297430228125,47.297430228125,884.5519995730918,884.5519995730918,884.5519995730918,460.85159177758084,460.85159177758084,460.85159177758084
56708428010538,59877102010538,2004,39,73,5262,2,150,2.0,2004,1,22.0,22.0,972.0,3,3,3,4,13,N,1,0.8863020833333334,14.831761945,7.282395114995,0.1590798611111111,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,271.0601472353775,271.0601472353775,271.0601472353775,133.09053229257034,133.09053229257034,133.09053229257034
56708420010538,59877102010538,2004,39,73,5262,1,270,1.0,2004,1,5.5,5.439149940776,130.0,2,4,3,4,11,N,1,0.7499479166666667,16.621269665,8.659681495465,0.1590798611111111,21.5985,21.5985,21.5985,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,358.9944928595025,358.9944928595025,358.9944928595025,187.0361307798008,187.0361307798008,187.0361307798008
56709667010538,59877582010538,2004,39,75,1717,1,30,1.0,2004,1,1.5,1.5,972.0,2,4,3,5,7,N,1,0.6490458333333333,13.6745753144,6.7142164793704,0.2424074074074074,33.9405,33.9405,45.254,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,22.02894010625,22.02894010625,29.371920141666667,464.1219234583932,464.1219234583932,618.8292312778576,227.88386441807106,227.88386441807106,303.8451525574281
56709668010538,59877582010538,2004,39,75,1717,1,30,2.0,2004,1,13.5,13.5,762.0,3,3,3,4,6,N,1,0.4090625,5.39864325,2.65073383575,0.21210648148148148,39.59725,39.59725,52.79633333333334,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,21.597000104166668,213.7714264310625,213.7714264310625,285.02856857475,104.96177037765169,104.96177037765169,139.94902717020224
56709693010538,59877582010538,2004,39,75,1717,4,30,1.0,2004,1,11.8,11.8,541.0,3,8,3,8,22,N,1,4.379695833333333,67.64002245,33.21125102295,0.3333101851851852,10.79925,10.79925,14.399,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,47.297430228125,47.297430228125,63.06324030416667,730.4615124431625,730.4615124431625,973.94868325755,358.65660260959277,358.65660260959277,478.20880347945706
56709694010538,59877582010538,2004,39,75,1717,4,30,2.0,2004,1,13.2,13.2,541.0,4,5,3,6,17,N,1,2.08621875,30.07159155,14.76515145105,0.27270833333333333,13.9755,13.9755,18.634,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,29.155950140625,29.155950140625,38.8746001875,420.265527707025,420.265527707025,560.3540369427,206.35037410414927,206.35037410414927,275.1338321388657
56709697010538,59877582010538,2004,39,75,1717,4,150,1.0,2004,1,11.2,10.865596001628,762.0,4,4,3,5,11,N,1,1.0199291666666668,12.563242692,6.168552161772,0.2424074074074074,21.5985,21.5985,28.798,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,22.02894010625,22.02894010625,29.371920141666667,271.347197283162,271.347197283162,361.796263044216,133.23147386603253,133.23147386603253,177.64196515471005
56711439010538,59878049010538,2004,39,77,3789,2,30,1.0,2004,2,20.5,20.5,540.0,1,15,4,15,53,N,1,34.83303541666667,1108.5265191,544.2865208781,2.2568965517241377,4.482707547169811,4.482707547169811,23.430485908981954,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,156.146310753125,156.146310753125,816.1549454972777,4969.20019340745,4969.20019340745,25973.314985505363,2439.877294963058,2439.877294963058,12752.897657883133
56709416010538,59879090010538,2004,39,81,5147,1,30,1.0,2004,1,18.8,18.434916702989,729.0,1,6,3,7,33,N,1,5.2196375,149.8244748,73.5638171268,0.22725694444444444,7.1995,7.1995,7.1995,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,37.57878018125,37.57878018125,37.57878018125,1078.6613063226,1078.6613063226,1078.6613063226,529.6227014043966,529.6227014043966,529.6227014043966
56709425010538,59879090010538,2004,39,81,5147,2,30,1.0,2004,1,16.8,16.614130728187,998.0,4,5,4,14,55,N,1,31.797791666666665,433.34539248,212.77258770768,0.4090625,4.3197,4.3197,4.3197,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,137.3569206625,137.3569206625,137.3569206625,1871.922091895856,1871.922091895856,1871.922091895856,919.1137471208652,919.1137471208652,919.1137471208652
56709428010538,59879090010538,2004,39,81,5147,2,150,1.0,2004,1,11.9,11.840942563499,998.0,4,11,4,14,55,N,1,31.797791666666665,433.34539248,212.77258770768,0.4090625,4.3197,4.3197,4.3197,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,137.3569206625,137.3569206625,137.3569206625,1871.922091895856,1871.922091895856,1871.922091895856,919.1137471208652,919.1137471208652,919.1137471208652
56709432010538,59879090010538,2004,39,81,5147,2,270,1.0,2004,1,7.4,7.179054501075,998.0,3,4,3,7,22,N,1,3.4797583333333333,50.81003928,24.94772928648,0.22725694444444444,10.79925,10.79925,10.79925,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,37.57878018125,37.57878018125,37.57878018125,548.71031669454,548.71031669454,548.71031669454,269.4167654970191,269.4167654970191,269.4167654970191
56709433010538,59879090010538,2004,39,81,5147,2,270,2.0,2004,1,10.6,10.283510501541,998.0,3,7,3,12,44,N,1,18.358725,268.06675896,131.62077864936,0.34088541666666666,5.399625,5.399625,5.399625,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,99.130230478125,99.130230478125,99.130230478125,1447.45997334939,1447.45997334939,1447.45997334939,710.7028469145505,710.7028469145505,710.7028469145505
56709596010538,59880373010538,2004,39,89,1536,2,30,1.0,2004,1,4.0,4.0,743.0,4,3,3,5,4,N,2,0.37088333333333334,3.499239744,1.718126714304,0.18180555555555555,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,22.02894010625,22.02894010625,22.02894010625,207.840406429656,207.840406429656,207.840406429656,102.0496395569611,102.0496395569611,102.0496395569611
56709597010538,59880373010538,2004,39,89,1536,2,30,2.0,2004,1,17.5,17.5,743.0,3,10,3,13,39,N,2,18.9314125,191.37386268,93.96456657588,0.3636111111111111,6.091884615384616,6.091884615384616,6.091884615384616,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,115.32798055625,115.32798055625,115.32798055625,1165.82748984702,1165.82748984702,1165.82748984702,572.4212975148869,572.4212975148869,572.4212975148869
56709598010538,59880373010538,2004,39,89,1536,2,30,3.0,2004,1,18.5,18.5,742.0,4,4,3,4,3,N,2,0.20453125,1.98333135,0.97381569285,0.1590798611111111,79.1945,79.1945,79.1945,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,157.068934597575,157.068934597575,157.068934597575,77.12084688740933,77.12084688740933,77.12084688740933
56709599010538,59880373010538,2004,39,89,1536,2,30,4.0,2004,1,19.8,19.8,743.0,4,4,4,5,8,N,2,0.8944833333333333,8.439342912,4.143717369792,0.20453125,29.6979375,29.6979375,29.6979375,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,26.564310128125,26.564310128125,26.564310128125,250.631078341644,250.631078341644,250.631078341644,123.05985946574721,123.05985946574721,123.05985946574721
56709605010538,59880373010538,2004,39,89,1536,2,270,1.0,2004,1,9.3,9.3,806.0,4,11,3,11,41,N,2,14.535354166666666,228.5655372,112.2256787652,0.3181597222222222,5.794719512195122,5.794719512195122,5.794719512195122,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,84.22830040625,84.22830040625,84.22830040625,1324.4731782282,1324.4731782282,1324.4731782282,650.3163305100462,650.3163305100462,650.3163305100462
56709606010538,59880373010538,2004,39,89,1536,2,270,2.0,2004,1,14.2,14.2,743.0,4,3,3,3,3,N,2,0.1472625,1.389404016,0.682197371856,0.13635416666666667,79.1945,79.1945,79.1945,,,,,,,2005-10-31 11:59:11,2025-01-13 08:35:14,1,,,,,,11.66238005625,11.66238005625,11.66238005625,110.033156345112,110.033156345112,110.033156345112,54.02627976544999,54.02627976544999,54.02627976544999
56711413010538,59882113010538,2004,39,103,4704,3,30,1.0,2004,1,19.3,19.204217771053,400.0,4,4,4,5,5,N,1,0.5590520833333333,9.08401494,4.46025133554,0.27270833333333333,47.5167,47.5167,63.3556,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,26.564310128125,26.564310128125,35.41908017083333,431.642412699498,431.642412699498,575.523216932664,211.9364246354535,211.9364246354535,282.581899513938
56711404010538,59882113010538,2004,39,103,4704,2,150,1.0,2004,1,3.4,3.362383599752,621.0,3,4,3,4,11,N,2,0.7499479166666667,9.7898801,4.8068311291,0.21210648148148148,21.5985,21.5985,28.798,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,21.597000104166668,211.44672533985,211.44672533985,281.9289671198,103.82034214186635,103.82034214186635,138.4271228558218
56711408010538,59882113010538,2004,39,103,4704,2,270,1.0,2004,1,3.4,3.383126446714,621.0,2,4,3,6,21,N,2,2.57709375,50.55886836,24.82440436476,0.27270833333333333,11.3135,11.3135,15.084666666666667,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,29.155950140625,29.155950140625,38.8746001875,571.99775719086,571.99775719086,762.66367625448,280.85089878071227,280.85089878071227,374.4678650409497
56711409010538,59882113010538,2004,39,103,4704,2,270,2.0,2004,1,18.6,18.507691737906,621.0,3,6,3,6,32,N,2,3.927,51.26337216,25.17031573056,0.27270833333333333,7.424484375,7.424484375,9.8993125,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,29.155950140625,29.155950140625,38.8746001875,380.60410561173,380.60410561173,507.47214081564,186.87661585535943,186.87661585535943,249.16882114047925
56711419010538,59882113010538,2004,39,103,4704,3,270,1.0,2004,1,12.8,12.658385316714,998.0,3,3,3,4,11,N,1,0.7499479166666667,10.9504395,5.3766657945,0.21210648148148148,21.5985,21.5985,28.798,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,21.597000104166668,236.51306754075,236.51306754075,315.350756721,116.12791616250826,116.12791616250826,154.837221550011
56708631010538,59862539010538,2004,39,113,1116,3,30,1.0,2004,1,1.1,1.094540909231,621.0,3,4,3,7,9,N,1,1.4235375,18.582972408,9.124239452328,0.22725694444444444,26.39816666666667,26.39816666666667,26.39816666666667,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,37.57878018125,37.57878018125,37.57878018125,490.556402788452,490.556402788452,490.556402788452,240.86319376912994,240.86319376912994,240.86319376912994
56711420010538,59882113010538,2004,39,103,4704,3,270,2.0,2004,1,22.2,21.954387033676,762.0,2,4,3,6,14,N,2,1.7180625,39.30212286,19.29734232426,0.27270833333333333,16.97025,16.97025,22.627,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,29.155950140625,29.155950140625,38.8746001875,666.966850464915,666.966850464915,889.28913395322,327.4807235782733,327.4807235782733,436.640964771031
56708621010538,59862539010538,2004,39,113,1116,2,30,1.0,2004,1,0.7,0.692255447008,998.0,3,8,3,9,34,N,1,8.344875,121.8485268,59.8276266588,0.27270833333333333,6.98775,6.98775,6.98775,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,58.31190028125,58.31190028125,58.31190028125,851.4470431467,851.4470431467,851.4470431467,418.0604981850297,418.0604981850297,418.0604981850297
56708622010538,59862539010538,2004,39,113,1116,2,30,2.0,2004,1,6.6,6.526979928931,998.0,4,6,6,7,6,N,1,1.3908125,18.95421528,9.30651970248,0.2954340277777778,39.59725,39.59725,39.59725,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,55.072350265625,55.072350265625,55.072350265625,750.53480099598,750.53480099598,750.53480099598,368.51258728902616,368.51258728902616,368.51258728902616
56708632010538,59862539010538,2004,39,113,1116,3,30,2.0,2004,1,17.0,16.91563223357,602.0,3,4,3,6,21,N,1,2.57709375,47.8138305645,23.4765908071695,0.20453125,11.3135,11.3135,11.3135,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,29.155950140625,29.155950140625,29.155950140625,540.9417720914707,540.9417720914707,540.9417720914707,265.60241009691214,265.60241009691214,265.60241009691214
56708614010538,59862539010538,2004,39,113,1116,1,150,1.0,2004,1,17.5,17.5,931.0,3,3,3,4,14,N,1,0.9544791666666667,11.2567455,5.5270620405,0.1590798611111111,16.97025,16.97025,16.97025,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,16.197750078125,191.029785321375,191.029785321375,191.029785321375,93.79562459279512,93.79562459279512,93.79562459279512
56708635010538,59862539010538,2004,39,113,1116,3,150,1.0,2004,1,6.5,6.467741736365,998.0,4,5,5,6,4,N,1,0.6654083333333334,9.068291232,4.452530994912,0.2499826388888889,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,39.522510190625,39.522510190625,39.522510190625,538.619092479468,538.619092479468,538.619092479468,264.4619744074188,264.4619744074188,264.4619744074188
56708636010538,59862539010538,2004,39,113,1116,3,150,2.0,2004,1,12.6,12.537468596646,602.0,4,7,5,7,13,N,1,2.623454166666667,30.890857998,15.167411277018,0.27270833333333333,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,47.94534023125,47.94534023125,47.94534023125,564.550627782141,564.550627782141,564.550627782141,277.19435824103124,277.19435824103124,277.19435824103124
56708646010538,59862539010538,2004,39,113,1116,4,150,1.0,2004,1,17.5,17.413150828675,931.0,3,3,3,4,14,N,1,0.9544791666666667,11.2567455,5.5270620405,0.1590798611111111,16.97025,16.97025,16.97025,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,16.197750078125,191.029785321375,191.029785321375,191.029785321375,93.79562459279512,93.79562459279512,93.79562459279512
56708640010538,59862539010538,2004,39,113,1116,3,270,1.0,2004,1,1.9,1.9,621.0,3,3,3,4,5,N,1,0.34088541666666666,4.4499455,2.1849232405,0.1590798611111111,47.5167,47.5167,47.5167,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,16.197750078125,211.44672533985,211.44672533985,211.44672533985,103.82034214186635,103.82034214186635,103.82034214186635
56708462010538,59865858010538,2004,39,141,4924,1,30,1.0,2004,1,2.4,2.265260055278,318.0,4,5,3,6,14,N,2,1.7180625,27.0161892,13.2649488972,0.20453125,16.97025,16.97025,16.97025,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,29.155950140625,29.155950140625,29.155950140625,458.4714847713,458.4714847713,458.4714847713,225.1094990227083,225.1094990227083,225.1094990227083
56708465010538,59865858010538,2004,39,141,4924,1,150,1.0,2004,1,23.0,22.030004560086,544.0,1,6,3,6,8,N,2,0.98175,28.052728704,13.773889793664,0.20453125,29.6979375,29.6979375,29.6979375,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,29.155950140625,29.155950140625,29.155950140625,833.108183755848,833.108183755848,833.108183755848,409.05611822412135,409.05611822412135,409.05611822412135
56708466010538,59865858010538,2004,39,141,4924,1,150,2.0,2004,1,24.1,23.08361347383,544.0,1,3,3,4,4,N,2,0.27270833333333333,7.79242464,3.82608049824,0.1590798611111111,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,16.197750078125,462.83787986436,462.83787986436,462.83787986436,227.25339901340075,227.25339901340075,227.25339901340075
56708467010538,59865858010538,2004,39,141,4924,1,150,3.0,2004,1,20.5,19.635438847034,316.0,2,3,3,4,10,N,1,0.6817708333333333,14.9256107,7.3284748537,0.1590798611111111,23.75835,23.75835,23.75835,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:15,1,,,,,,16.197750078125,16.197750078125,16.197750078125,354.607882974345,354.607882974345,354.607882974345,174.1124705404034,174.1124705404034,174.1124705404034
56711334010538,59868956010538,2004,39,155,4794,2,30,1.0,2004,1,16.1,16.1,999.0,4,3,3,4,3,N,1,0.20453125,2.7873846,1.4104166076,0.1590798611111111,79.1945,79.1945,79.1945,,,,,,,2005-10-31 11:59:12,2025-01-13 08:35:14,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,111.6972380305782,111.6972380305782,111.6972380305782
